,Amount_Requested,Interest_Rate,Loan_Length,Debt_To_Income_Ratio,Monthly_Income,Open_CREDIT_Lines,Revolving_CREDIT_Balance,Inquiries_in_the_Last_6_Months,Employment_Length,FICO_avg,Loan_Purpose,State,Home_Ownership
826,2800.0,8.9,36.0,27.76,3250.0,13.0,22401.0,0.0,10.0,702.0,other,VA,RENT
827,6250.0,7.49,36.0,23.97,2900.0,13.0,21536.0,0.0,2.0,732.0,credit_card,AR,MORTGAGE
828,18000.0,9.91,36.0,11.85,3333.33,13.0,10416.0,2.0,5.0,727.0,debt_consolidation,WA,MORTGAGE
829,6000.0,17.27,36.0,29.13,2752.92,12.0,4569.0,2.0,1.0,662.0,debt_consolidation,WV,RENT
830,20000.0,14.09,36.0,34.91,4583.33,8.0,6510.0,1.0,2.0,712.0,debt_consolidation,TX,MORTGAGE
831,8000.0,11.14,36.0,23.93,2666.67,11.0,10128.0,0.0,5.0,702.0,debt_consolidation,KY,RENT
832,12000.0,6.62,36.0,4.81,9833.33,15.0,5584.0,2.0,10.0,792.0,home_improvement,NY,MORTGAGE
833,24000.0,11.12,60.0,11.99,5686.67,6.0,1726.0,2.0,2.0,777.0,home_improvement,CO,OWN
834,3000.0,11.49,36.0,9.22,4900.0,6.0,3996.0,1.0,10.0,692.0,debt_consolidation,CA,RENT
835,5000.0,6.99,36.0,8.51,3750.0,12.0,3998.0,0.0,6.0,747.0,major_purchase,AL,MORTGAGE
836,21850.0,13.99,60.0,17.95,3750.0,5.0,7102.0,0.0,3.0,732.0,debt_consolidation,NY,RENT
837,21850.0,23.28,60.0,26.95,5833.33,21.0,29643.0,2.0,3.0,677.0,medical,IL,MORTGAGE
838,10000.0,13.47,36.0,14.2,6666.67,8.0,126402.0,2.0,9.0,692.0,credit_card,CA,MORTGAGE
839,15000.0,15.68,36.0,2.68,2500.0,6.0,3004.0,2.0,1.0,682.0,other,IL,OWN
840,9600.0,7.29,36.0,9.66,6048.0,7.0,15700.0,0.0,7.0,742.0,other,RI,RENT
841,25000.0,20.5,36.0,14.72,7301.58,18.0,21675.0,0.0,4.0,672.0,credit_card,FL,RENT
842,25000.0,11.49,60.0,4.95,3333.33,9.0,3367.0,3.0,2.0,782.0,home_improvement,FL,MORTGAGE
843,30000.0,7.9,36.0,0.34,13416.67,9.0,2174.0,3.0,10.0,812.0,home_improvement,MA,RENT
844,20000.0,16.89,60.0,6.83,4000.0,6.0,5845.0,0.0,10.0,702.0,debt_consolidation,WA,OWN
845,14825.0,13.67,36.0,9.55,2500.0,8.0,8073.0,1.0,2.0,697.0,small_business,CA,RENT
846,8000.0,17.27,36.0,1.98,6000.0,5.0,5032.0,2.0,10.0,672.0,debt_consolidation,NY,MORTGAGE
847,20000.0,11.71,36.0,14.95,10416.67,12.0,26179.0,2.0,1.0,722.0,debt_consolidation,TX,MORTGAGE
848,7000.0,7.9,36.0,20.96,2300.0,4.0,0.0,0.0,10.0,767.0,medical,TX,OWN
849,20000.0,10.62,36.0,12.58,2416.67,5.0,6011.0,0.0,1.0,762.0,debt_consolidation,AL,MORTGAGE
850,5000.0,11.03,36.0,0.47,3166.67,5.0,4254.0,5.0,1.0,682.0,major_purchase,PA,RENT
851,17625.0,13.11,36.0,14.88,3333.33,6.0,20266.0,0.0,2.0,677.0,credit_card,OH,RENT
852,7150.0,13.11,36.0,12.33,3666.67,11.0,10561.0,1.0,1.0,687.0,debt_consolidation,IL,RENT
853,25000.0,10.36,36.0,0.94,8533.33,9.0,28038.0,0.0,10.0,722.0,debt_consolidation,HI,RENT
854,15000.0,14.33,36.0,33.42,4500.0,20.0,13369.0,0.0,1.0,677.0,debt_consolidation,AZ,RENT
855,9000.0,6.62,36.0,13.85,4166.67,5.0,7853.0,0.0,1.0,767.0,debt_consolidation,MA,RENT
856,17600.0,16.35,36.0,17.35,7500.0,16.0,14555.0,0.0,7.0,667.0,debt_consolidation,PA,MORTGAGE
857,10000.0,12.68,36.0,13.96,2500.0,6.0,10481.0,1.0,1.0,692.0,debt_consolidation,IL,RENT
858,11200.0,15.2,60.0,16.47,6750.0,15.0,19051.0,0.0,4.0,677.0,home_improvement,VA,MORTGAGE
859,13225.0,15.31,36.0,27.07,5833.33,11.0,18569.0,1.0,10.0,682.0,debt_consolidation,CA,RENT
860,4000.0,11.14,36.0,33.8,3333.33,12.0,12922.0,0.0,4.0,702.0,other,FL,MORTGAGE
861,12000.0,10.99,36.0,9.46,12083.33,7.0,43299.0,2.0,3.0,722.0,credit_card,NC,MORTGAGE
862,35000.0,19.05,36.0,21.12,13750.0,38.0,99549.0,2.0,10.0,737.0,debt_consolidation,CT,MORTGAGE
863,25000.0,14.59,36.0,24.64,8750.0,11.0,20798.0,1.0,1.0,707.0,debt_consolidation,FL,RENT
864,9000.0,6.03,36.0,12.23,5000.0,13.0,5224.0,0.0,7.0,752.0,debt_consolidation,VA,MORTGAGE
865,18225.0,12.12,36.0,20.87,4850.0,7.0,37592.0,0.0,3.0,702.0,debt_consolidation,MN,MORTGAGE
866,4750.0,14.72,36.0,3.0,866.67,6.0,740.0,0.0,5.0,662.0,small_business,CO,OWN
867,14400.0,6.62,36.0,6.71,12500.0,6.0,1280.0,0.0,10.0,772.0,home_improvement,FL,MORTGAGE
868,30000.0,23.76,60.0,14.25,6928.13,6.0,28665.0,1.0,10.0,662.0,debt_consolidation,WI,RENT
869,13475.0,12.12,36.0,19.46,2250.0,3.0,11674.0,0.0,1.0,717.0,credit_card,MA,MORTGAGE
870,10000.0,19.05,36.0,17.95,3750.0,10.0,7034.0,1.0,6.0,677.0,other,SC,MORTGAGE
871,12000.0,6.62,36.0,9.46,5833.33,9.0,12028.0,0.0,8.0,742.0,credit_card,CA,MORTGAGE
872,6000.0,16.89,60.0,18.39,3083.0,3.0,1181.0,0.0,3.0,697.0,debt_consolidation,CA,RENT
873,9500.0,6.54,36.0,14.43,7500.0,13.0,100233.0,0.0,10.0,727.0,credit_card,NH,MORTGAGE
874,12000.0,10.38,60.0,16.98,3791.67,10.0,59495.0,1.0,10.0,782.0,credit_card,FL,MORTGAGE
875,5000.0,8.9,36.0,15.93,6666.67,10.0,12307.0,0.0,7.0,707.0,credit_card,PA,MORTGAGE
876,3600.0,8.9,36.0,3.27,1558.33,4.0,1594.0,0.0,3.0,747.0,debt_consolidation,NV,RENT
877,27000.0,14.27,60.0,18.28,4833.33,18.0,12588.0,1.0,7.0,737.0,home_improvement,FL,OWN
878,10000.0,14.27,36.0,10.97,7500.0,6.0,7778.0,0.0,7.0,667.0,debt_consolidation,IL,RENT
879,5450.0,13.11,36.0,25.91,3500.0,9.0,7619.0,0.0,1.0,672.0,medical,AL,RENT
880,16000.0,15.28,60.0,15.33,3006.44,10.0,11011.0,0.0,10.0,702.0,debt_consolidation,KY,MORTGAGE
881,9750.0,17.27,36.0,21.93,2817.5,12.0,6324.0,1.0,1.0,672.0,debt_consolidation,FL,RENT
882,30000.0,7.51,36.0,1.08,10416.67,6.0,740.0,0.0,5.0,787.0,major_purchase,NY,OWN
883,14000.0,12.12,36.0,3.25,6250.0,14.0,7085.0,1.0,10.0,707.0,other,NY,MORTGAGE
884,8500.0,6.62,36.0,4.9,4166.67,8.0,7114.0,0.0,10.0,742.0,debt_consolidation,CA,MORTGAGE
885,14400.0,7.9,36.0,17.89,13100.0,11.0,14550.0,0.0,4.0,747.0,wedding,FL,RENT
886,8000.0,7.14,36.0,1.73,3750.0,6.0,3381.0,0.0,1.0,767.0,debt_consolidation,CA,RENT
887,12000.0,13.11,36.0,6.46,13166.67,8.0,8426.0,0.0,5.0,682.0,debt_consolidation,NY,RENT
888,10400.0,13.11,36.0,7.59,6166.67,10.0,14193.0,0.0,7.0,697.0,debt_consolidation,NY,OWN
889,21000.0,18.75,60.0,11.31,10250.0,12.0,38820.0,0.0,10.0,697.0,home_improvement,NY,MORTGAGE
890,6000.0,11.83,36.0,3.44,6333.33,13.0,7269.0,0.0,4.0,707.0,debt_consolidation,CA,RENT
891,10800.0,13.67,60.0,0.94,7500.0,4.0,1577.0,0.0,1.0,732.0,car,IL,RENT
892,2100.0,14.33,36.0,3.5,1000.0,13.0,893.0,1.0,1.0,692.0,major_purchase,LA,OWN
893,4000.0,6.03,36.0,15.13,6583.33,6.0,63294.0,0.0,10.0,772.0,other,FL,MORTGAGE
894,3500.0,7.62,36.0,20.93,4333.33,9.0,11538.0,0.0,6.0,727.0,debt_consolidation,CA,RENT
895,24250.0,12.53,36.0,12.7,18750.0,10.0,121563.0,1.0,10.0,727.0,home_improvement,NY,OWN
896,19000.0,14.33,60.0,16.06,5000.0,8.0,20918.0,0.0,10.0,717.0,credit_card,IL,MORTGAGE
897,10500.0,15.33,36.0,14.3,3083.33,8.0,14726.0,0.0,10.0,672.0,credit_card,NY,RENT
898,2500.0,18.49,36.0,22.49,3916.67,7.0,14892.0,2.0,6.0,672.0,debt_consolidation,PA,MORTGAGE
899,16000.0,14.59,36.0,9.47,5416.67,9.0,15518.0,0.0,10.0,692.0,debt_consolidation,CA,RENT
900,3000.0,13.75,36.0,19.3,1000.0,12.0,2545.0,4.0,1.0,667.0,debt_consolidation,FL,RENT
901,10000.0,5.42,36.0,10.41,7500.0,11.0,11532.0,0.0,9.0,782.0,credit_card,GA,MORTGAGE
902,7100.0,14.09,36.0,19.22,4166.67,13.0,6788.0,2.0,2.0,687.0,credit_card,OH,RENT
903,12500.0,9.32,36.0,11.71,4166.67,7.0,1052.0,0.0,2.0,782.0,home_improvement,TX,MORTGAGE
904,1700.0,13.99,36.0,20.67,1200.0,10.0,7382.0,0.0,4.0,677.0,car,NY,OWN
905,4000.0,11.14,36.0,12.2,6666.67,7.0,7153.0,0.0,5.0,672.0,debt_consolidation,WA,MORTGAGE
906,18225.0,17.99,36.0,23.35,3083.33,6.0,17128.0,1.0,3.0,677.0,debt_consolidation,VA,RENT
907,30000.0,16.29,60.0,20.28,13666.67,14.0,39059.0,1.0,1.0,737.0,major_purchase,NY,RENT
908,10000.0,6.54,36.0,17.05,6916.67,6.0,10302.0,0.0,3.0,732.0,home_improvement,FL,RENT
909,6000.0,7.9,36.0,2.51,7500.0,5.0,6394.0,0.0,2.0,722.0,credit_card,GA,RENT
910,6000.0,12.12,36.0,7.4,5000.0,6.0,14045.0,0.0,2.0,677.0,major_purchase,PA,MORTGAGE
911,6000.0,15.8,36.0,19.56,1666.67,7.0,5291.0,0.0,1.0,677.0,debt_consolidation,WA,OWN
912,7000.0,17.77,36.0,18.15,4750.0,11.0,12307.0,1.0,1.0,667.0,debt_consolidation,WV,RENT
913,10000.0,15.31,36.0,9.55,4166.67,11.0,11551.0,0.0,4.0,672.0,credit_card,TX,OWN
914,3250.0,12.73,36.0,21.44,5000.0,12.0,20564.0,0.0,3.0,677.0,debt_consolidation,FL,MORTGAGE
915,30000.0,19.72,60.0,21.92,10416.67,11.0,61661.0,1.0,7.0,687.0,debt_consolidation,CT,RENT
916,21000.0,11.11,36.0,16.53,18750.0,13.0,120538.0,0.0,10.0,702.0,small_business,NY,MORTGAGE
917,11000.0,7.62,36.0,12.35,7666.67,6.0,12461.0,1.0,7.0,737.0,debt_consolidation,NY,OWN
918,5500.0,7.14,36.0,19.86,3916.67,15.0,10254.0,1.0,1.0,752.0,credit_card,MO,MORTGAGE
919,15000.0,7.9,36.0,5.59,2916.67,13.0,14290.0,1.0,9.0,772.0,debt_consolidation,MO,RENT
920,20000.0,19.91,60.0,17.49,7916.67,17.0,39621.0,1.0,6.0,672.0,debt_consolidation,CA,MORTGAGE
921,7200.0,8.07,36.0,17.0,5100.0,4.0,9366.0,4.0,10.0,762.0,debt_consolidation,MA,MORTGAGE
922,4000.0,18.64,60.0,19.15,4000.0,9.0,16543.0,2.0,6.0,677.0,debt_consolidation,MN,RENT
923,20000.0,8.9,36.0,11.01,7083.33,13.0,28324.0,2.0,10.0,732.0,debt_consolidation,MD,MORTGAGE
924,15000.0,12.12,36.0,19.16,5000.0,18.0,13830.0,0.0,10.0,707.0,credit_card,NJ,RENT
925,8000.0,11.83,36.0,8.12,5417.0,5.0,43799.0,2.0,1.0,732.0,credit_card,FL,RENT
926,15000.0,19.74,60.0,16.8,5833.33,14.0,8587.0,2.0,3.0,662.0,credit_card,TX,MORTGAGE
927,8000.0,11.14,36.0,11.59,7000.0,7.0,4729.0,1.0,3.0,687.0,debt_consolidation,CA,RENT
928,20675.0,14.33,36.0,23.12,4333.33,12.0,8393.0,1.0,10.0,712.0,credit_card,NM,MORTGAGE
929,30000.0,15.31,60.0,16.99,8500.0,10.0,33770.0,0.0,6.0,697.0,credit_card,MN,MORTGAGE
930,12000.0,7.66,36.0,13.31,5416.67,8.0,9993.0,2.0,3.0,742.0,debt_consolidation,NY,MORTGAGE
931,5000.0,9.99,36.0,21.33,5316.67,7.0,23818.0,0.0,7.0,697.0,wedding,VA,RENT
932,4750.0,8.9,36.0,0.56,2833.33,2.0,767.0,0.0,9.0,762.0,home_improvement,PA,OWN
933,6500.0,12.12,36.0,24.97,3500.0,7.0,6948.0,0.0,1.0,682.0,credit_card,TX,OWN
934,21600.0,10.59,36.0,9.4,9000.0,16.0,43362.0,0.0,10.0,722.0,major_purchase,CA,MORTGAGE
935,1900.0,12.84,36.0,23.29,2860.0,9.0,24209.0,2.0,1.0,672.0,home_improvement,UT,MORTGAGE
936,6000.0,7.9,36.0,6.68,10416.67,9.0,20592.0,0.0,10.0,712.0,house,NY,RENT
937,8500.0,7.62,36.0,13.67,4333.33,11.0,15284.0,0.0,4.0,722.0,credit_card,FL,RENT
938,9250.0,12.12,36.0,29.46,3333.33,10.0,5440.0,0.0,10.0,687.0,debt_consolidation,TX,MORTGAGE
939,1875.0,13.49,36.0,18.83,1200.0,8.0,5342.0,2.0,1.0,677.0,credit_card,NY,RENT
940,2500.0,12.61,36.0,3.78,1930.75,4.0,1548.0,3.0,2.0,677.0,educational,MD,MORTGAGE
941,10000.0,13.47,36.0,5.59,4583.0,6.0,2432.0,1.0,4.0,692.0,car,TX,RENT
942,25000.0,15.23,60.0,17.97,8917.0,10.0,22566.0,1.0,10.0,732.0,debt_consolidation,KS,MORTGAGE
943,5000.0,13.99,60.0,11.29,3083.0,5.0,1073.0,2.0,2.0,712.0,debt_consolidation,NC,MORTGAGE
944,6000.0,13.61,60.0,20.85,2700.0,10.0,10932.0,2.0,2.0,697.0,major_purchase,CA,MORTGAGE
945,10000.0,14.22,36.0,12.24,2541.67,4.0,13667.0,0.0,8.0,682.0,debt_consolidation,NJ,RENT
946,5375.0,6.62,36.0,20.93,3000.0,7.0,5640.0,0.0,3.0,732.0,debt_consolidation,NV,RENT
947,19000.0,16.32,60.0,22.41,4333.33,5.0,23016.0,1.0,2.0,702.0,debt_consolidation,NY,RENT
948,5500.0,11.89,36.0,17.94,3583.33,8.0,5668.0,3.0,1.0,697.0,credit_card,MA,RENT
949,10000.0,10.74,36.0,18.15,5833.33,10.0,16894.0,0.0,4.0,702.0,debt_consolidation,CA,RENT
950,8800.0,13.11,60.0,2.88,2500.0,3.0,607.0,0.0,2.0,742.0,major_purchase,AZ,MORTGAGE
951,9500.0,15.95,60.0,24.88,6000.0,6.0,14621.0,2.0,10.0,707.0,credit_card,CA,RENT
952,12000.0,5.79,36.0,9.49,6700.0,20.0,11686.0,0.0,5.0,767.0,debt_consolidation,VA,MORTGAGE
953,16500.0,11.71,36.0,11.05,7250.0,8.0,17247.0,2.0,10.0,727.0,credit_card,CT,MORTGAGE
954,25000.0,11.71,60.0,13.42,6250.0,5.0,18591.0,0.0,10.0,757.0,debt_consolidation,IL,MORTGAGE
955,24000.0,12.12,36.0,16.24,4500.0,8.0,29098.0,1.0,10.0,702.0,debt_consolidation,NJ,RENT
956,7000.0,10.36,36.0,13.94,5000.0,5.0,1364.0,2.0,10.0,692.0,major_purchase,CA,RENT
957,1200.0,18.25,36.0,24.12,1700.0,2.0,0.0,3.0,4.0,662.0,other,OH,RENT
958,24175.0,13.11,36.0,7.66,6250.0,8.0,4681.0,1.0,10.0,712.0,home_improvement,GA,RENT
959,2800.0,7.9,36.0,17.16,3583.33,12.0,5182.0,0.0,2.0,722.0,credit_card,MA,RENT
960,4000.0,11.71,60.0,13.17,3500.0,6.0,5915.0,0.0,3.0,707.0,car,PA,RENT
961,10000.0,12.12,36.0,10.88,7500.0,6.0,24924.0,0.0,10.0,667.0,debt_consolidation,CT,MORTGAGE
962,7125.0,10.16,36.0,4.95,2946.67,6.0,5015.0,1.0,6.0,712.0,debt_consolidation,MA,RENT
963,10000.0,8.32,36.0,6.25,6666.67,10.0,3248.0,0.0,1.0,752.0,other,FL,MORTGAGE
964,10000.0,13.11,36.0,5.3,6250.0,5.0,9620.0,1.0,2.0,697.0,credit_card,CA,RENT
965,4400.0,15.31,36.0,21.51,4625.0,8.0,5707.0,1.0,6.0,672.0,debt_consolidation,NC,RENT
966,10000.0,12.12,36.0,11.52,4166.67,7.0,9817.0,1.0,4.0,712.0,debt_consolidation,CA,RENT
967,9450.0,12.12,36.0,33.62,2750.0,17.0,14246.0,0.0,6.0,702.0,credit_card,FL,RENT
968,3500.0,7.62,36.0,1.83,7500.0,4.0,6944.0,0.0,9.0,767.0,other,IL,MORTGAGE
969,24000.0,12.69,60.0,21.59,10000.0,17.0,42996.0,0.0,5.0,727.0,home_improvement,FL,MORTGAGE
970,11750.0,10.99,36.0,10.3,4583.33,6.0,5613.0,0.0,3.0,702.0,debt_consolidation,NC,RENT
971,30000.0,10.16,36.0,2.21,9583.33,7.0,4454.0,3.0,10.0,767.0,home_improvement,NY,MORTGAGE
972,12000.0,18.75,36.0,27.32,13333.33,18.0,62069.0,0.0,5.0,667.0,debt_consolidation,GA,MORTGAGE
973,13000.0,14.09,36.0,17.99,7916.67,14.0,10723.0,3.0,8.0,697.0,debt_consolidation,PA,MORTGAGE
974,5000.0,13.48,36.0,11.21,3800.0,4.0,1575.0,4.0,3.0,712.0,educational,FL,RENT
975,15000.0,14.33,36.0,16.15,9166.67,15.0,24563.0,1.0,1.0,702.0,debt_consolidation,CA,RENT
976,16000.0,13.43,60.0,6.8,5000.0,10.0,1132.0,2.0,1.0,747.0,major_purchase,CA,MORTGAGE
977,12000.0,15.23,60.0,13.91,7083.33,7.0,3923.0,2.0,7.0,707.0,home_improvement,NV,MORTGAGE
978,10050.0,14.33,36.0,7.97,7266.67,8.0,24281.0,0.0,2.0,677.0,debt_consolidation,NV,OTHER
979,35000.0,15.23,60.0,22.74,10000.0,13.0,13651.0,1.0,10.0,762.0,major_purchase,IL,MORTGAGE
980,30000.0,22.95,60.0,30.56,7500.0,12.0,29756.0,0.0,10.0,687.0,debt_consolidation,HI,RENT
981,24250.0,12.18,36.0,21.9,5000.0,15.0,100842.0,1.0,1.0,742.0,debt_consolidation,NY,OWN
982,16000.0,6.03,36.0,6.07,12916.67,8.0,26635.0,1.0,10.0,792.0,credit_card,NJ,RENT
983,9000.0,15.05,36.0,23.75,5166.67,7.0,15149.0,1.0,1.0,677.0,debt_consolidation,CA,RENT
984,17000.0,11.12,60.0,17.91,8500.0,9.0,10324.0,3.0,5.0,752.0,car,MD,MORTGAGE
985,5400.0,7.75,36.0,3.0,666.67,4.0,1321.0,0.0,1.0,762.0,educational,GA,RENT
986,12000.0,12.12,36.0,26.96,3833.33,15.0,6038.0,0.0,4.0,692.0,debt_consolidation,CA,RENT
987,2000.0,17.27,36.0,8.64,1666.67,5.0,4595.0,2.0,5.0,672.0,debt_consolidation,CA,RENT
988,24000.0,12.69,36.0,19.53,4583.33,5.0,21377.0,0.0,5.0,712.0,other,MN,RENT
989,16800.0,22.47,60.0,13.55,4000.0,12.0,12179.0,1.0,10.0,662.0,debt_consolidation,OH,MORTGAGE
990,3000.0,17.27,36.0,22.87,2750.0,9.0,7648.0,3.0,4.0,662.0,credit_card,NY,RENT
991,3500.0,12.69,36.0,5.36,7083.0,6.0,11616.0,0.0,10.0,667.0,major_purchase,NC,MORTGAGE
992,4000.0,7.66,36.0,20.92,3600.0,4.0,594.0,0.0,10.0,727.0,home_improvement,NY,MORTGAGE
993,16000.0,16.29,36.0,32.91,3333.33,10.0,24134.0,1.0,2.0,697.0,debt_consolidation,OH,OWN
994,8800.0,18.25,60.0,13.89,2916.67,5.0,7794.0,2.0,2.0,687.0,debt_consolidation,KY,RENT
995,19725.0,7.9,36.0,6.46,6916.67,9.0,16173.0,3.0,7.0,757.0,debt_consolidation,CA,MORTGAGE
996,19750.0,15.96,36.0,24.14,5166.67,12.0,33368.0,2.0,10.0,682.0,debt_consolidation,VA,MORTGAGE
997,19750.0,20.77,60.0,14.85,4000.0,4.0,1948.0,1.0,3.0,672.0,debt_consolidation,KS,RENT
998,10000.0,16.32,36.0,1.69,10000.0,3.0,5624.0,0.0,10.0,697.0,home_improvement,MA,MORTGAGE
999,5000.0,8.63,36.0,1.92,2600.0,13.0,814.0,0.0,8.0,732.0,debt_consolidation,NJ,RENT
1000,9600.0,6.62,36.0,3.82,4333.33,7.0,1039.0,1.0,3.0,762.0,debt_consolidation,SC,RENT
1001,30000.0,21.49,60.0,15.32,12500.0,12.0,24124.0,2.0,10.0,707.0,debt_consolidation,NJ,MORTGAGE
1002,7000.0,12.42,36.0,15.11,7083.33,15.0,16049.0,2.0,10.0,687.0,credit_card,CA,RENT
1003,8400.0,10.74,36.0,7.82,2083.33,7.0,4282.0,1.0,9.0,722.0,debt_consolidation,LA,RENT
1004,5600.0,14.33,36.0,25.29,3333.33,8.0,17471.0,1.0,4.0,677.0,debt_consolidation,OH,RENT
1005,20000.0,7.88,60.0,12.51,19583.0,9.0,5213.0,0.0,4.0,792.0,car,GA,MORTGAGE
1006,15000.0,12.12,36.0,3.41,3166.67,5.0,3338.0,0.0,3.0,722.0,vacation,NY,RENT
1007,17500.0,13.23,60.0,23.03,3500.0,6.0,17734.0,0.0,1.0,737.0,debt_consolidation,MD,RENT
1008,32400.0,12.12,60.0,1.28,8750.0,4.0,7.0,0.0,5.0,792.0,home_improvement,CA,MORTGAGE
1009,12000.0,12.12,36.0,10.84,7083.33,11.0,20601.0,0.0,4.0,687.0,debt_consolidation,NJ,RENT
1010,10000.0,14.09,36.0,16.4,2250.0,3.0,13398.0,4.0,10.0,682.0,other,TX,RENT
1011,12300.0,7.88,36.0,22.14,4738.67,18.0,10666.0,2.0,5.0,747.0,debt_consolidation,OH,MORTGAGE
1012,15000.0,11.14,36.0,15.51,8750.0,9.0,15207.0,0.0,10.0,692.0,credit_card,GA,MORTGAGE
1013,5000.0,11.97,36.0,20.76,2500.0,14.0,14536.0,4.0,3.0,687.0,debt_consolidation,IL,RENT
1014,20000.0,13.11,36.0,14.87,14166.67,17.0,34115.0,0.0,3.0,697.0,credit_card,NY,RENT
1015,21725.0,16.29,36.0,29.11,9166.67,15.0,68397.0,2.0,10.0,697.0,credit_card,FL,MORTGAGE
1016,5000.0,10.0,60.0,9.28,4000.0,6.0,3448.0,0.0,1.0,737.0,car,FL,RENT
1017,10300.0,8.9,36.0,33.37,2583.33,19.0,12475.0,0.0,7.0,717.0,debt_consolidation,GA,MORTGAGE
1018,14400.0,20.49,36.0,18.84,4166.67,7.0,10042.0,3.0,9.0,662.0,debt_consolidation,MO,MORTGAGE
1019,15000.0,16.49,36.0,14.92,6294.25,11.0,20270.0,1.0,3.0,682.0,credit_card,MA,RENT
1020,35000.0,19.72,60.0,22.38,13333.33,12.0,46937.0,0.0,3.0,692.0,credit_card,IL,MORTGAGE
1021,7000.0,15.8,36.0,11.53,3166.67,11.0,6658.0,2.0,3.0,677.0,debt_consolidation,FL,MORTGAGE
1022,12500.0,15.96,60.0,13.87,5300.0,7.0,11439.0,3.0,5.0,697.0,debt_consolidation,PA,RENT
1023,18000.0,12.12,36.0,10.08,6666.67,13.0,17773.0,0.0,7.0,707.0,debt_consolidation,CA,RENT
1024,6000.0,11.89,36.0,9.77,4166.67,13.0,15377.0,1.0,10.0,697.0,debt_consolidation,CA,RENT
1025,16000.0,8.9,36.0,14.85,5750.0,7.0,14431.0,0.0,6.0,727.0,credit_card,CA,RENT
1026,35000.0,23.28,60.0,15.95,8333.33,8.0,11229.0,1.0,10.0,677.0,debt_consolidation,OR,MORTGAGE
1027,10000.0,6.62,36.0,3.16,13166.67,13.0,5643.0,0.0,2.0,737.0,home_improvement,NY,RENT
1028,21000.0,24.7,60.0,25.87,9166.67,25.0,17811.0,1.0,5.0,677.0,credit_card,AK,RENT
1029,8000.0,12.12,36.0,7.9,4166.67,6.0,7419.0,1.0,5.0,707.0,home_improvement,NJ,MORTGAGE
1030,33600.0,20.3,60.0,13.56,20000.0,12.0,17285.0,0.0,2.0,697.0,debt_consolidation,GA,MORTGAGE
1031,11050.0,14.74,36.0,15.47,5250.0,12.0,27780.0,1.0,1.0,677.0,debt_consolidation,CA,RENT
1032,16000.0,15.31,36.0,19.0,7666.67,16.0,43692.0,1.0,10.0,697.0,debt_consolidation,CA,MORTGAGE
1033,15000.0,14.65,60.0,17.21,4583.33,4.0,13115.0,1.0,8.0,732.0,credit_card,NJ,RENT
1034,12000.0,14.33,36.0,13.53,8000.0,13.0,12968.0,1.0,3.0,687.0,debt_consolidation,CA,MORTGAGE
1035,4000.0,14.96,36.0,4.76,1700.0,4.0,2381.0,5.0,1.0,672.0,house,PA,RENT
1036,12000.0,17.99,36.0,19.89,5129.0,8.0,8923.0,0.0,5.0,662.0,other,CA,RENT
1037,12000.0,10.36,36.0,11.92,10333.33,16.0,8987.0,0.0,5.0,692.0,debt_consolidation,PA,MORTGAGE
1038,7500.0,5.42,36.0,22.26,2583.33,11.0,2160.0,0.0,10.0,787.0,home_improvement,OH,MORTGAGE
1039,24000.0,7.88,36.0,14.41,11666.67,10.0,33122.0,0.0,4.0,787.0,credit_card,AZ,MORTGAGE
1040,16000.0,15.31,36.0,19.92,6000.0,11.0,10915.0,1.0,7.0,692.0,debt_consolidation,MA,RENT
1041,12200.0,21.48,60.0,9.12,6666.67,9.0,17282.0,0.0,10.0,697.0,credit_card,AK,RENT
1042,12000.0,10.16,36.0,11.93,8054.5,13.0,14986.0,0.0,10.0,712.0,debt_consolidation,CA,RENT
1043,12000.0,15.31,36.0,25.86,3333.33,9.0,10310.0,0.0,5.0,667.0,debt_consolidation,MA,OWN
1044,9800.0,5.99,36.0,14.44,6666.67,5.0,11466.0,0.0,3.0,767.0,debt_consolidation,AL,MORTGAGE
1045,7000.0,14.72,36.0,11.39,6833.0,11.0,5537.0,1.0,7.0,672.0,debt_consolidation,WI,MORTGAGE
1046,10000.0,11.71,36.0,2.18,5500.0,3.0,5623.0,0.0,4.0,722.0,moving,CA,RENT
1047,10000.0,13.11,36.0,19.38,4958.33,9.0,24598.0,1.0,2.0,712.0,credit_card,UT,MORTGAGE
1048,17000.0,11.99,60.0,12.69,4666.67,17.0,11677.0,2.0,10.0,747.0,debt_consolidation,NC,MORTGAGE
1049,18000.0,19.22,60.0,16.04,4666.67,14.0,14878.0,3.0,10.0,677.0,debt_consolidation,AZ,MORTGAGE
1050,15600.0,11.97,36.0,6.65,15000.0,14.0,20237.0,3.0,2.0,682.0,debt_consolidation,CA,MORTGAGE
1051,16750.0,12.41,36.0,24.75,3750.0,6.0,28116.0,1.0,10.0,722.0,credit_card,FL,RENT
1052,7200.0,12.12,36.0,18.61,3208.33,8.0,9849.0,0.0,1.0,682.0,debt_consolidation,CA,OWN
1053,1500.0,12.99,36.0,20.6,5000.0,15.0,38176.0,1.0,4.0,692.0,other,MO,MORTGAGE
1054,13600.0,12.12,36.0,20.94,5416.67,15.0,17117.0,0.0,10.0,687.0,credit_card,WA,MORTGAGE
1055,30000.0,24.33,60.0,11.24,11250.0,12.0,41592.0,0.0,6.0,672.0,debt_consolidation,CA,RENT
